year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2016,1166.86213,2,1,2,1,7,4,3,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,3732.45844,1,1,1,4,6,2,7,1,4,2,3,1,2,0,1,4,2,0,0,2,3
2016,2079.91054,1,3,2,3,5,1,6,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2016,920.02347,2,1,2,1,8,2,5,1,2,3,3,2,2,0,1,4,2,0,0,2,3
2016,1844.452,1,1,2,1,2,1,7,0,2,3,3,2,2,0,1,4,2,1,2,2,4
2016,881.14283,2,1,2,1,5,4,3,1,2,2,1,1,2,0,1,4,2,1,1,1,1
2016,408.9813,2,1,2,1,5,2,7,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2016,358.07001,1,1,2,1,8,4,88,0,2,2,4,1,2,0,1,4,2,0,0,1,1
2016,596.88255,2,1,2,1,6,1,3,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2016,359.73119,2,1,2,1,3,1,1,1,2,2,5,1,2,0,1,4,2,0,0,2,5
2016,6224.3395,2,1,2,1,2,1,7,3,2,1,2,2,2,0,1,4,2,0,0,2,1
2016,1060.24563,2,1,2,1,5,2,6,0,2,2,4,1,3,5,1,4,2,0,0,2,1
2016,344.48587,2,1,2,1,6,1,6,3,2,1,4,1,2,0,1,4,2,0,0,2,3
2016,486.5235,1,1,2,1,1,1,7,1,2,2,3,1,2,0,1,4,2,1,1,2,3
2016,1626.17742,2,1,2,1,6,1,1,1,2,1,1,1,3,5,1,4,2,1,2,2,2
2016,950.55403,2,2,2,2,7,2,4,3,2,1,1,1,2,0,1,4,2,1,1,1,1
2016,281.38247,2,1,2,1,6,4,4,1,2,1,4,2,3,5,1,4,2,0,0,2,3
2016,1009.50381,2,1,2,1,7,2,7,4,2,1,3,2,2,0,1,4,2,0,0,2,3
2016,393.61333,2,1,2,1,7,2,88,0,2,2,2,2,2,0,1,4,2,0,0,2,3
2016,748.0759,1,1,2,1,8,2,5,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,787.15514,1,1,2,1,5,1,4,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,476.90888,1,1,2,1,5,1,4,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2016,433.60726,1,1,1,4,7,2,6,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,363.80728,1,1,2,1,6,2,6,2,2,1,3,1,2,0,1,4,2,1,2,2,4
2016,1245.99125,2,1,2,1,6,2,4,1,3,3,2,2,2,0,1,4,2,0,0,2,2
2016,1641.18502,2,1,2,1,7,4,2,0,1,3,2,2,2,0,1,4,2,0,0,2,2
2016,904.25275,2,1,2,1,5,4,3,1,1,1,1,1,2,0,1,4,2,1,2,1,1
2016,5023.31469,1,1,2,1,3,1,7,3,3,1,5,2,2,0,1,4,2,0,0,2,1
2016,3584.49822,2,2,2,2,6,4,3,5,3,1,4,2,2,0,1,4,2,0,0,2,1
2016,1551.93473,2,2,2,2,7,1,6,3,3,1,3,2,2,0,1,4,2,0,0,1,3
2016,959.96781,1,1,2,1,1,1,7,0,3,2,3,2,2,0,1,4,2,0,0,2,4
2016,936.50045,1,1,2,1,6,1,3,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2016,2573.77517,2,3,2,3,7,2,6,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2016,3005.85842,2,1,1,4,6,5,2,1,3,3,1,1,2,0,1,4,2,0,0,2,1
2016,1685.85956,2,1,2,1,5,1,1,0,1,3,1,1,2,0,1,4,2,0,0,2,1
2016,1345.09372,2,1,2,1,7,4,6,0,3,3,3,2,2,0,1,4,2,0,0,2,3
2016,1501.49606,2,2,2,2,6,1,4,1,3,2,1,1,2,0,1,4,2,1,1,2,1
2016,1501.49606,2,2,2,2,6,1,4,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2016,9475.54158,1,1,2,1,7,2,7,2,2,1,4,2,2,0,1,4,2,0,0,2,5
2016,1187.76639,2,1,2,1,6,1,88,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2016,1903.64587,1,1,2,1,4,1,88,0,2,2,4,1,2,0,1,4,2,0,0,2,3
2016,2822.20518,1,1,2,1,2,1,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2016,5844.69014,1,1,2,1,4,1,6,1,1,1,3,2,2,0,1,4,2,0,0,2,5
2016,663.57193,2,1,1,4,6,2,2,4,2,1,3,1,2,0,1,4,2,0,0,2,2
2016,1248.69599,1,1,2,1,7,2,7,1,3,2,2,2,2,0,1,4,2,0,0,2,2
2016,2977.65212,1,1,2,1,6,2,7,4,3,1,5,2,2,0,1,4,2,0,0,2,5
2016,3642.85136,1,3,2,3,6,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2016,3642.85136,1,3,2,3,6,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2016,6183.25155,1,1,2,1,3,1,2,4,2,1,3,2,2,0,1,4,2,1,1,2,4
2016,2822.53753,1,1,2,1,7,2,88,0,3,2,3,2,2,0,1,4,2,0,0,2,1
2016,1953.66372,2,2,2,2,4,1,88,2,2,1,1,1,2,0,1,4,2,0,0,2,2
2016,3187.06074,1,1,2,1,6,1,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,635.22081,2,3,2,3,1,1,5,0,3,2,3,2,2,0,1,4,2,0,0,2,4
2016,3663.54056,2,1,2,1,6,4,3,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2016,3839.75788,1,1,2,1,6,2,5,1,4,2,4,1,2,0,1,4,2,0,0,2,5
2016,4804.02143,2,1,2,1,4,1,4,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2016,6374.28702,1,3,2,3,5,1,88,5,1,1,4,1,2,0,1,4,2,0,0,2,3
2016,2882.09027,2,1,2,1,7,2,88,1,1,2,2,2,2,0,1,4,2,0,0,2,5
2016,2932.32275,2,1,2,1,6,4,88,2,3,2,4,2,2,0,1,4,2,0,0,2,1
2016,4961.90694,1,1,1,4,1,1,3,1,3,2,5,1,2,0,1,4,2,0,0,2,3
2016,4652.94593,2,2,2,2,1,1,5,2,1,1,3,1,2,0,1,4,2,0,0,1,1
2016,811.79451,2,1,2,1,7,1,88,1,2,2,3,1,2,0,1,4,2,0,0,2,5
2016,972.40386,1,1,2,1,4,1,88,0,2,2,5,2,2,0,1,4,2,0,0,2,2
2016,1082.5744,1,1,2,1,6,4,88,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2016,2870.22046,2,1,2,1,4,1,5,1,1,3,1,1,2,0,1,4,2,1,2,2,1
2016,3622.77651,1,1,2,1,6,2,3,1,4,2,4,2,2,0,1,4,2,0,0,2,5
2016,1515.19789,2,1,2,1,1,1,5,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2016,414.46954,1,1,1,4,6,2,5,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2016,540.06563,1,1,2,1,6,2,88,2,4,1,4,1,3,5,1,4,2,0,0,2,1
2016,312.7209,1,1,2,1,6,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2016,736.3818,1,1,2,1,1,1,7,3,4,1,3,2,2,0,1,4,2,0,0,1,4
2016,498.82027,1,1,2,1,6,4,6,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,3629.03727,2,3,2,3,5,1,5,1,4,2,4,2,2,0,1,1,1,0,0,2,1
2016,2306.05705,2,1,2,1,6,4,5,1,1,2,3,1,2,0,1,1,1,0,0,2,1
2016,1208.47115,2,1,2,1,4,1,1,3,2,1,3,2,2,0,1,1,1,0,0,2,2
2016,3735.2104,2,1,2,1,6,2,7,1,4,2,3,2,1,3,1,1,1,1,1,1,3
2016,675.09479,1,1,2,1,6,2,7,0,4,2,4,2,2,0,1,1,1,0,0,2,5
2016,2008.55882,1,2,2,2,8,4,2,4,2,1,1,2,2,0,1,1,1,1,1,2,1
2016,2520.25506,1,1,2,1,5,1,1,1,1,3,3,2,2,0,1,1,1,0,0,2,2
2016,2520.25506,1,1,2,1,5,1,1,1,1,3,3,2,2,0,1,1,1,0,0,2,2
2016,2537.77009,2,1,2,1,5,1,7,4,1,1,3,2,2,0,1,1,1,1,1,2,5
2016,2328.55964,2,1,1,4,5,1,6,1,1,2,1,2,2,0,1,1,1,1,1,2,3
2016,2328.55964,2,1,1,4,5,1,6,1,1,2,1,2,2,0,1,1,1,1,1,2,1
2016,756.81697,2,1,2,1,3,1,1,4,3,1,4,2,2,0,1,1,1,0,0,2,1
2016,1541.50814,2,1,2,1,5,1,5,3,2,1,1,2,2,0,1,1,1,0,0,2,1
2016,1541.50814,2,1,2,1,5,1,5,3,2,1,1,2,2,0,1,1,1,0,0,2,1
2016,944.10959,2,1,2,1,4,5,2,1,2,2,4,2,2,0,1,1,1,0,0,2,3
2016,724.00575,2,1,2,1,6,2,2,1,2,3,4,2,3,5,1,1,1,1,2,2,1
2016,1010.82337,2,1,2,1,6,2,1,1,2,3,4,1,2,0,1,1,1,1,1,2,1
2016,1254.71756,2,1,2,1,2,1,3,0,2,2,3,1,2,0,1,1,1,1,2,1,2
2016,354.75959,2,1,2,1,7,5,88,1,3,3,3,2,2,0,1,1,1,0,0,2,1
2016,354.75959,2,1,2,1,7,5,88,1,3,3,3,2,2,0,1,1,1,0,0,2,1
2016,354.75959,2,1,2,1,7,5,88,1,3,3,3,2,2,0,1,1,1,0,0,2,1
2016,500.35079,2,1,2,1,6,2,7,4,4,1,4,2,2,0,1,1,1,0,0,2,3
2016,500.35079,2,1,2,1,6,2,7,4,4,1,4,2,2,0,1,1,1,0,0,2,3
2016,429.23835,2,1,2,1,5,1,7,1,2,1,3,2,2,0,1,1,1,0,0,2,3
2016,429.23835,2,1,2,1,5,1,7,1,2,1,4,2,2,0,1,1,1,0,0,2,5
2016,345.12483,2,1,2,1,7,4,88,0,2,2,3,2,2,0,1,1,1,1,1,2,5
2016,345.12483,2,1,2,1,7,4,88,0,2,2,5,2,2,0,1,1,1,0,0,2,5
2016,531.00629,2,1,2,1,7,4,2,0,2,3,4,2,3,5,1,1,1,1,1,2,3
2016,578.12017,2,1,2,1,6,4,6,0,2,3,4,1,2,0,1,1,1,1,2,2,5
2016,1305.11184,2,1,1,4,6,2,7,2,4,2,4,2,2,0,1,1,1,0,0,2,1
2016,1955.26086,2,1,2,1,6,4,4,0,4,3,4,2,3,5,1,1,1,0,0,1,1
2016,2138.65201,1,3,2,3,4,1,7,1,4,1,4,2,2,0,1,1,1,0,0,2,3
2016,3616.2632,2,1,2,1,5,2,7,1,2,2,1,2,2,0,1,1,1,1,1,2,1
2016,3616.2632,2,1,2,1,5,2,7,1,2,2,1,2,2,0,1,1,1,1,1,2,2
2016,1374.64916,1,1,1,4,3,1,1,2,4,2,3,1,2,0,1,1,1,0,0,2,1
2016,898.94178,1,1,2,1,6,1,3,1,4,2,4,2,2,0,1,1,1,1,2,1,3
2016,921.97633,2,1,2,1,5,1,2,1,4,1,3,2,2,0,1,1,1,1,1,2,1
2016,723.95171,2,1,2,1,6,4,4,0,4,2,3,2,2,0,1,1,1,1,1,1,1
2016,3972.2014,2,2,2,2,1,1,1,1,3,3,4,2,2,0,1,1,1,1,1,2,4
2016,897.16007,2,2,2,2,3,1,1,1,2,2,3,2,2,0,1,1,1,0,0,2,2
2016,1376.59943,2,1,2,1,5,2,88,1,3,2,6,2,2,0,1,1,1,0,0,,5
2016,2277.03236,1,1,1,4,6,1,2,3,4,1,4,2,2,0,1,1,1,0,0,2,3
2016,2219.67023,2,1,2,1,5,2,7,0,1,2,3,2,2,0,1,1,1,0,0,2,5
2016,968.50119,2,1,2,1,6,4,3,0,3,3,3,2,2,0,1,1,1,0,0,2,1
2016,1876.14665,1,1,2,1,5,1,88,2,2,1,4,2,2,0,1,1,1,0,0,2,2
2016,2581.99462,2,1,1,4,5,1,88,1,3,2,3,2,2,0,1,1,1,0,0,2,3
2016,2581.99462,2,1,1,4,5,1,88,1,3,2,3,2,2,0,1,1,1,0,0,2,3
2016,465.12961,2,1,2,1,7,2,7,1,4,2,4,1,3,5,1,4,2,0,0,2,3
2016,1354.96332,2,1,2,1,7,2,88,1,4,2,4,2,3,5,1,4,2,0,0,2,3
2016,1354.96332,2,1,2,1,7,2,88,1,4,2,4,2,3,5,1,4,2,0,0,2,3
2016,356.98814,2,1,2,1,2,1,4,1,3,2,4,2,2,0,1,4,2,0,0,2,4
2016,356.98814,2,1,2,1,2,1,4,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2016,356.98814,2,1,2,1,2,1,4,1,3,2,3,3,2,0,1,4,2,0,0,2,4
2016,300.89456,2,1,2,1,6,4,88,0,4,2,1,2,2,0,1,4,2,0,0,2,1
2016,673.25635,1,1,2,1,6,1,3,1,4,3,3,2,2,0,1,4,2,0,0,2,1
2016,2855.80749,2,1,1,4,4,1,1,1,2,3,3,1,2,0,1,4,2,0,0,2,4
2016,483.68641,2,3,2,3,6,2,7,1,4,1,3,2,2,0,1,4,2,0,0,2,5
2016,1585.55018,1,1,2,1,6,5,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,2152.6798,2,1,2,1,4,4,6,2,4,2,4,1,2,0,1,4,2,0,0,2,5
2016,353.62044,2,1,2,1,6,4,3,1,4,1,3,2,2,0,1,4,2,0,0,1,3
2016,4002.28149,2,1,2,1,5,1,1,1,3,2,3,1,2,0,1,4,2,0,0,2,5
2016,4002.28149,2,1,2,1,5,1,1,1,3,2,3,1,2,0,1,4,2,0,0,2,2
2016,4394.42896,1,1,2,1,6,1,7,4,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,1964.05783,1,1,1,4,3,2,5,0,1,2,3,1,2,0,1,4,2,0,0,2,1
2016,1964.05783,1,1,1,4,3,2,5,0,1,2,3,1,2,0,1,4,2,0,0,2,1
2016,1964.05783,1,1,1,4,3,2,5,0,1,2,3,1,2,0,1,4,2,0,0,2,1
2016,1401.86099,1,1,1,4,5,1,5,1,4,1,3,2,2,0,1,4,2,0,0,2,3
2016,633.07405,1,1,2,1,2,1,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,612.9011,1,1,2,1,5,2,4,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,389.05881,2,1,2,1,7,4,2,0,4,2,1,2,2,0,1,4,2,1,1,2,1
2016,3532.83187,1,1,2,1,7,4,4,1,3,2,4,1,2,0,1,4,2,0,0,2,3
2016,463.48983,1,1,2,1,5,2,6,1,4,1,4,3,2,0,1,4,2,0,0,2,3
2016,361.58711,2,1,2,1,5,1,1,1,4,2,3,2,2,0,1,4,2,0,0,1,1
2016,437.79226,1,1,2,1,5,4,6,1,4,2,4,2,2,0,1,4,2,0,0,2,5
2016,1206.81866,1,1,2,1,6,4,4,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2016,1304.4098,2,3,2,3,5,2,88,1,4,1,3,2,2,0,1,4,2,0,0,2,2
2016,467.83647,1,1,2,1,5,2,7,1,4,2,4,1,3,5,1,4,2,0,0,2,3
2016,349.82659,2,1,1,4,6,4,4,1,4,1,3,2,2,0,1,4,2,0,0,2,1
2016,5533.76424,1,3,2,3,7,1,88,2,4,2,5,2,2,0,1,4,2,0,0,2,3
2016,5533.76424,1,3,2,3,7,1,88,2,4,2,6,2,2,0,1,4,2,0,0,2,3
2016,1671.24827,2,2,2,2,1,1,1,1,3,3,3,2,2,0,1,4,2,1,2,2,4
2016,1671.24827,2,2,2,2,1,1,1,1,3,3,3,2,2,0,1,4,2,0,0,2,1
2016,1922.88994,1,1,2,1,7,4,7,0,1,2,4,2,3,5,1,4,2,0,0,2,3
2016,2971.55995,1,2,2,2,7,3,6,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2016,2971.55995,1,2,2,2,7,3,6,1,3,2,6,1,2,0,1,4,2,0,0,2,1
2016,1247.3601,2,1,2,1,5,1,2,0,3,3,3,2,2,0,1,4,2,0,0,2,3
2016,1247.3601,2,1,2,1,5,1,2,0,3,3,3,2,2,0,1,4,2,0,0,2,3
2016,1963.16107,1,1,2,1,7,2,7,1,2,1,3,1,2,0,1,4,2,0,0,2,3
2016,3121.83562,2,1,2,1,2,1,6,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2016,2126.0032,1,1,2,1,6,2,5,0,3,2,4,1,2,0,1,4,2,0,0,,3
2016,21260.032,1,1,2,1,6,2,5,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2016,2412.17431,1,1,1,4,4,1,88,2,3,1,4,2,2,0,1,4,2,0,0,2,1
2016,3543.33985,1,2,2,2,7,4,2,5,3,1,2,1,2,0,1,4,2,1,2,2,1
2016,752.02093,1,1,2,1,7,4,2,1,3,1,3,2,2,0,1,4,2,0,0,2,1
2016,631.2451,1,1,2,1,8,2,7,1,3,2,4,1,3,5,1,4,2,0,0,2,5
2016,6360.89783,1,1,2,1,5,1,2,1,3,2,6,1,2,0,1,4,2,0,0,2,1
2016,2490.37938,1,1,2,1,6,4,5,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2016,1701.1726,2,2,2,2,6,2,88,1,3,3,3,8,2,0,1,4,2,0,0,,1
2016,2766.94207,1,1,2,1,6,2,7,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,2766.94207,1,1,2,1,6,2,7,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,2766.94207,1,1,2,1,6,2,7,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,2203.61411,1,1,2,1,3,1,4,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2016,2203.61411,1,1,2,1,3,1,4,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2016,54491.5975,1,2,2,2,1,1,7,3,2,1,3,2,2,0,1,4,2,1,1,2,4
2016,2276.51472,2,1,2,1,7,4,5,3,2,1,2,2,2,0,1,4,2,0,0,2,2
2016,25976.9833,2,3,2,3,6,4,3,1,2,2,4,2,2,0,1,4,2,0,0,2,1
2016,4380.24965,1,1,1,4,6,1,1,0,4,3,6,2,2,0,1,4,2,0,0,2,1
2016,2839.41454,2,1,2,1,4,1,2,3,2,1,1,2,2,0,1,4,2,1,1,2,2
2016,2496.89344,2,1,2,1,3,1,7,1,2,2,4,1,2,0,1,4,2,1,1,2,3
2016,3273.27246,2,1,2,1,5,5,6,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2016,2822.85491,2,1,2,1,7,4,3,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2016,4657.708,1,1,1,4,5,1,3,1,2,3,3,2,2,0,1,4,2,0,0,2,1
2016,964.1506,2,1,1,4,5,5,3,0,3,2,1,1,2,0,1,4,2,1,2,2,1
2016,964.1506,2,1,1,4,5,5,3,0,3,2,1,1,2,0,1,4,2,1,1,2,1
2016,1760.20691,2,1,2,1,7,1,1,0,1,2,3,1,2,0,1,4,2,1,1,2,3
2016,3663.22402,2,1,2,1,4,1,4,1,3,1,4,1,2,0,1,4,2,0,0,1,3
2016,1149.69436,2,1,2,1,6,3,3,2,3,1,4,1,2,0,1,4,2,0,0,2,1
2016,1668.55175,2,1,2,1,5,1,5,0,2,2,3,2,2,0,1,4,2,1,2,2,5
2016,3465.57786,1,1,2,1,4,1,2,0,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,835.91885,1,1,2,1,6,1,88,1,2,2,5,1,2,0,1,4,2,0,0,2,1
2016,1187.61478,1,1,2,1,1,1,4,1,2,1,3,1,2,0,1,4,2,1,1,2,4
2016,1178.86673,1,1,2,1,6,2,7,0,2,3,4,1,2,0,1,4,2,0,0,,5
2016,1178.86673,1,1,2,1,6,2,7,0,2,3,4,1,2,0,1,4,2,0,0,2,5
2016,770.48121,2,1,2,1,7,4,1,1,2,3,2,1,2,0,1,4,2,1,1,2,1
2016,668.30865,2,1,1,4,6,4,3,1,2,1,2,1,2,0,1,4,2,1,1,2,1
2016,724.00575,2,1,2,1,6,2,2,1,2,3,1,2,2,0,1,4,2,1,2,2,1
2016,724.00575,2,1,2,1,6,2,2,1,2,3,1,2,2,0,1,4,2,1,2,2,1
2016,1267.16949,1,1,2,1,5,4,4,1,2,1,4,2,3,5,1,4,2,0,0,2,1
2016,637.72486,1,1,2,1,7,4,5,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2016,637.72486,1,1,2,1,7,4,5,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2016,1452.89456,1,3,2,3,4,1,1,1,2,2,4,2,3,5,1,4,2,0,0,2,3
2016,1452.89456,1,3,2,3,4,1,1,1,2,2,5,2,3,5,1,4,2,0,0,2,3
2016,1488.3779,1,1,2,1,3,1,7,3,2,1,4,2,2,0,1,4,2,0,0,2,5
2016,970.72245,1,1,2,1,4,2,5,1,2,2,5,2,2,0,1,4,2,0,0,2,3
2016,1935.88068,2,1,2,1,4,1,88,1,4,3,3,1,2,0,1,1,1,0,0,1,2
2016,1964.29173,2,1,2,1,5,4,2,1,2,1,3,2,2,0,1,1,1,1,1,2,1
2016,1964.29173,2,1,2,1,5,4,2,1,2,1,3,2,2,0,1,1,1,1,1,2,1
2016,1349.78814,2,1,2,1,2,1,7,1,4,1,5,1,2,0,1,1,1,0,0,2,3
2016,446.2325,2,1,2,1,7,4,88,1,3,2,1,1,2,0,1,1,1,1,2,2,1
2016,1241.27935,2,1,2,1,7,4,2,5,1,1,5,2,3,5,1,1,1,0,0,2,3
2016,888.47367,2,1,1,4,6,1,1,5,1,1,2,2,2,0,1,1,1,0,0,2,2
2016,4706.21291,2,2,2,2,6,1,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1
2016,1302.52379,2,2,2,2,5,1,3,2,3,1,3,2,2,0,1,1,1,0,0,2,3
2016,594.82105,2,1,2,1,5,1,6,1,3,2,5,2,2,0,1,1,1,1,1,,1
2016,1443.48055,2,2,2,2,5,1,1,2,3,1,4,1,1,1,1,1,1,1,2,1,1
2016,1676.33302,2,1,2,1,3,1,1,3,2,1,4,2,2,0,1,1,1,0,0,1,1
2016,305.43475,2,1,1,4,3,1,2,4,4,1,3,2,2,0,1,1,1,1,1,2,2
2016,637.33114,2,1,2,1,3,1,2,2,2,1,3,2,2,0,1,1,1,1,1,2,1
2016,355.46138,2,3,2,3,6,4,6,1,2,1,1,1,3,5,1,1,1,0,0,1,1
2016,640.4033,2,3,2,3,2,1,6,1,2,1,3,2,2,0,1,1,1,1,1,2,3
2016,640.4033,2,3,2,3,2,1,6,1,2,1,3,2,2,0,1,1,1,1,1,2,3
2016,1650.0298,1,1,2,1,5,2,3,1,4,1,4,2,3,5,1,1,1,0,0,2,3
2016,1760.81723,2,1,2,1,5,1,5,3,2,1,4,1,1,2,1,1,1,1,1,2,2
2016,2738.06336,2,1,2,1,2,1,5,1,4,2,3,2,2,0,1,1,1,1,1,1,3
2016,2738.06336,2,1,2,1,2,1,5,1,4,2,3,2,2,0,1,1,1,1,1,2,2
2016,2738.06336,2,1,2,1,2,1,5,1,4,2,3,2,2,0,1,1,1,1,1,1,2
2016,2067.5762,2,3,2,3,3,1,1,5,1,1,3,2,2,0,1,1,1,1,1,2,2
2016,2067.5762,2,3,2,3,3,1,1,5,1,1,3,2,2,0,1,1,1,1,1,2,2
2016,2443.62108,2,2,2,2,5,1,2,1,3,1,3,1,2,0,1,1,1,1,1,2,1
2016,2367.6617,2,1,2,1,2,1,5,1,2,1,3,1,2,0,1,1,1,1,1,2,2
2016,3180.1497,2,1,2,1,3,1,1,1,4,2,3,2,1,4,1,1,1,1,1,2,2
2016,2972.82606,1,3,2,3,7,4,3,1,2,1,3,1,2,0,1,1,1,1,1,2,1
2016,4435.70278,2,1,2,1,5,2,5,4,4,1,4,2,2,0,1,1,1,0,0,2,3
2016,921.60031,2,1,1,4,5,4,88,1,4,3,4,2,2,0,1,1,1,1,2,2,2
2016,1238.85442,2,1,2,1,5,1,7,0,4,2,3,2,2,0,1,1,1,1,1,2,1
2016,1384.26451,1,1,2,1,2,1,6,1,2,1,1,2,2,0,1,1,1,0,0,2,5
2016,996.28062,2,1,2,1,3,1,2,1,2,1,4,2,2,0,1,1,1,0,0,2,2
2016,294.05451,2,1,2,1,2,1,7,0,3,2,3,1,1,4,1,1,1,1,2,2,2
2016,2169.25381,2,1,2,1,6,4,88,1,1,2,2,1,2,0,1,1,1,1,1,1,1
2016,2169.25381,2,1,2,1,6,4,88,1,1,2,2,1,2,0,1,1,1,1,1,1,1
2016,1316.74353,2,1,2,1,2,1,4,1,3,2,5,2,2,0,1,1,1,1,1,2,1
2016,1469.63562,2,1,1,4,5,1,1,1,4,1,1,2,2,0,1,1,1,1,1,2,1
2016,2295.85294,1,1,2,1,5,1,1,1,4,1,3,2,2,0,1,1,1,1,1,1,1
2016,1853.654,2,1,2,1,4,1,88,4,3,1,3,2,1,1,1,1,1,0,0,2,1
2016,1360.1182,2,1,2,1,6,5,1,1,4,2,3,2,2,0,1,1,1,1,2,2,3
2016,1755.02441,2,1,2,1,6,4,6,1,3,1,3,1,2,0,1,1,1,0,0,2,3
2016,398.80568,2,1,2,1,7,4,88,2,2,1,3,2,2,0,1,1,1,1,1,2,1
2016,1525.75627,2,1,2,1,6,5,6,1,3,2,1,1,2,0,1,1,1,1,2,2,1
2016,1223.78049,2,1,2,1,2,1,7,1,4,3,3,2,2,0,1,1,1,0,0,2,4
2016,1223.78049,2,1,2,1,2,1,7,1,4,3,3,2,2,0,1,1,1,0,0,2,4
2016,1223.78049,2,1,2,1,2,1,7,1,4,3,3,2,2,0,1,1,1,0,0,2,4
2016,1223.78049,2,1,2,1,2,1,7,1,4,3,3,2,2,0,1,1,1,0,0,2,4
2016,4884.2356,2,1,2,1,6,4,4,0,2,2,1,2,1,1,1,1,1,1,1,1,1
2016,534.185,2,1,2,1,5,1,3,3,2,1,3,2,2,0,1,1,1,1,2,2,2
2016,696.24099,2,1,2,1,3,1,88,0,4,2,2,2,2,0,1,1,1,0,0,2,2
2016,444.31293,2,1,2,1,3,1,3,1,4,1,3,1,2,0,1,1,1,1,2,1,2
2016,1849.70647,2,1,2,1,6,1,2,3,2,1,3,2,2,0,1,1,1,1,1,2,1
2016,18497.0647,2,1,2,1,6,1,2,3,2,1,3,2,2,0,1,1,1,1,1,2,3
2016,1849.70647,2,1,2,1,6,1,2,3,2,1,3,2,2,0,1,1,1,0,0,2,3
2016,1542.21401,1,2,1,4,6,1,88,1,2,1,1,2,2,0,1,1,1,1,1,1,2
2016,1542.21401,1,2,1,4,6,1,88,1,2,1,1,2,2,0,1,1,1,0,0,2,1
2016,443.01174,2,3,2,3,6,4,5,0,2,2,3,1,2,0,1,1,1,0,0,2,5
2016,1557.45779,2,1,2,1,4,1,2,5,1,1,4,1,2,0,1,1,1,1,1,2,2
2016,3241.14678,2,1,2,1,4,1,3,1,3,2,4,1,2,0,1,1,1,0,0,2,3
2016,505.7918,2,1,2,1,5,1,88,4,4,1,4,2,2,0,1,1,1,1,1,2,3
2016,1442.72193,2,1,2,1,6,1,2,3,2,1,3,2,2,0,1,1,1,1,1,2,1
2016,994.32289,2,1,2,1,7,4,1,0,3,2,3,2,2,0,1,1,1,1,1,2,1
2016,1134.58577,2,3,2,3,8,3,3,1,2,3,3,1,1,4,1,1,1,1,2,2,3
2016,1134.58577,2,3,2,3,8,3,3,1,2,3,3,2,2,0,1,1,1,1,1,2,5
2016,3680.45337,2,2,2,2,5,5,3,1,2,2,1,1,2,0,1,1,1,1,1,2,1
2016,3689.94558,2,1,2,1,3,1,88,3,4,1,1,2,2,0,1,1,1,1,1,2,2
2016,7267.50146,1,2,2,2,2,1,6,4,2,1,5,2,2,0,1,1,1,0,0,2,3
